id,cer
002_07_00.jpg,0.7674418604651163
002_07_01.jpg,0.8333333333333334
002_07_02.jpg,0.8444444444444444
002_07_03.jpg,0.8333333333333334
002_07_04.jpg,4.9
002_07_05.jpg,0.8292682926829268
002_07_06.jpg,0.9047619047619048
002_07_07.jpg,0.8181818181818182
002_07_08.jpg,0.7560975609756098
002_07_09.jpg,0.7380952380952381
002_07_10.jpg,4.166666666666667
003_41_00.jpg,0.8085106382978723
003_41_01.jpg,0.9069767441860465
003_41_02.jpg,0.7560975609756098
003_41_03.jpg,0.9534883720930233
003_41_04.jpg,0.7142857142857143
003_41_05.jpg,0.7391304347826086
003_41_06.jpg,0.8780487804878049
003_41_07.jpg,0.8043478260869565
003_41_08.jpg,4.363636363636363
003_41_11.jpg,0.9230769230769231
003_41_12.jpg,0.851063829787234
003_41_13.jpg,0.8863636363636364
003_41_14.jpg,0.9487179487179487
003_41_15.jpg,4.833333333333333
003_41_16.jpg,0.7608695652173914
003_41_17.jpg,0.7272727272727273
003_41_18.jpg,0.8666666666666667
003_41_19.jpg,0.8837209302325582
003_41_20.jpg,0.7446808510638298
003_41_21.jpg,4.875
003_41_22.jpg,4.833333333333333
003_41_23.jpg,0.7804878048780488
003_41_24.jpg,0.8222222222222222
003_41_25.jpg,4.853658536585366
003_42_00.jpg,0.9473684210526315
003_42_01.jpg,0.7727272727272727
003_42_02.jpg,0.8636363636363636
003_42_03.jpg,0.8
003_42_04.jpg,0.8
003_42_05.jpg,4.2444444444444445
003_42_06.jpg,5.2926829268292686
003_42_07.jpg,0.9318181818181818
003_42_08.jpg,0.8837209302325582
003_42_09.jpg,0.9512195121951219
003_42_10.jpg,0.9047619047619048
003_42_11.jpg,0.7567567567567568
003_42_12.jpg,0.7142857142857143
003_42_13.jpg,0.7560975609756098
003_42_14.jpg,0.9117647058823529
003_43_00.jpg,0.9666666666666667
003_43_01.jpg,1.7619047619047619
003_43_02.jpg,30.142857142857142
005_279_00.jpg,1.1666666666666667
005_279_01.jpg,0.9629629629629629
005_279_02.jpg,2.75
005_279_03.jpg,4.428571428571429
006_297_00.jpg,3.123076923076923
006_297_01.jpg,0.9444444444444444
006_297_02.jpg,3.142857142857143
006_297_03.jpg,1.15
006_297_04.jpg,0.9666666666666667
006_297_05.jpg,0.765625
006_297_06.jpg,3.2
006_297_07.jpg,0.7962962962962963
006_297_08.jpg,0.7941176470588235
006_297_09.jpg,0.9259259259259259
006_297_10.jpg,4.142857142857143
006_297_11.jpg,2.263157894736842
006_297_12.jpg,0.9069767441860465
006_297_13.jpg,0.8
006_297_14.jpg,0.7777777777777778
006_297_15.jpg,0.95
006_297_16.jpg,5.102564102564102
006_297_17.jpg,0.8108108108108109
006_297_18.jpg,5.2631578947368425
006_297_19.jpg,0.8095238095238095
006_297_20.jpg,4.386363636363637
006_297_21.jpg,4.636363636363637
006_297_22.jpg,4.627906976744186
006_297_23.jpg,9.043478260869565
006_297_24.jpg,3.6666666666666665
006_297_25.jpg,1.631578947368421
006_299_00.jpg,0.8529411764705882
006_299_01.jpg,1.5217391304347827
006_299_02.jpg,8.1
006_299_03.jpg,31.125
007_306_00.jpg,0.8541666666666666
007_306_01.jpg,4.104166666666667
007_306_02.jpg,0.7755102040816326
007_306_03.jpg,0.7551020408163265
007_306_04.jpg,0.7708333333333334
007_306_05.jpg,1.0789473684210527
007_306_06.jpg,0.8666666666666667
007_306_07.jpg,4.590909090909091
007_306_08.jpg,0.7560975609756098
